timestamp_local,record_type,event_type,event_msg,q_exp_0,q_exp_1,q_exp_2,q_exp_3,q_exp_4,q_exp_5,q_exp_6,q_exp_7,q_exp_8,q_exp_9,dq_exp_0,dq_exp_1,dq_exp_2,dq_exp_3,dq_exp_4,dq_exp_5,dq_exp_6,dq_exp_7,dq_exp_8,dq_exp_9,tau_exp_0,tau_exp_1,tau_exp_2,tau_exp_3,tau_exp_4,tau_exp_5,tau_exp_6,tau_exp_7,tau_exp_8,tau_exp_9,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,omega_x,omega_y,omega_z,acc_x,acc_y,acc_z,raw_roll,raw_pitch,raw_yaw,roll,pitch,yaw,quat_w,quat_x,quat_y,quat_z
2026-05-10 15:52:37.442663,inference,,,-0.031477,-0.018854,0.687922,1.5215,0.874332,0.0257049,-0.161145,-0.840751,-1.53529,-1.01091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12913,0.0329971,0.378615,1.48032,0.706683,0.052835,-0.186732,-0.495727,-1.50549,-0.917258,0.197073,-0.0050354,0.306936,0.109177,1.88899,-0.000686646,-0.000152588,-0.571984,-0.0226593,0.219045,-0.0763564,-1.30561,0.605173,0.386541,0.204898,-0.0529182,0.606043,-0.43,-0.369329,0.105287,-0.000532632,-0.184826,0.00372843,-0.0311246,-0.328015,10.0486,-0.00321177,-0.000335558,0.00340352,-0.000494077,-0.00119908,0.00497965,0.999969,-0.00160217,-0.000167847,0.00175476
2026-05-10 15:52:37.448728,inference,,,-0.0348312,-0.018854,0.680757,1.5215,0.874773,0.0278928,-0.161145,-0.838094,-1.53529,-1.00943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126078,0.0329971,0.381285,1.48032,0.718509,0.052835,-0.186732,-0.498779,-1.50587,-0.915732,0.416799,-0.000152588,0.416799,0.0432587,1.95491,-0.000686646,-0.000152588,-0.46212,-0.044632,0.241018,-0.0880752,-1.31879,0.644236,0.368963,0.105287,-0.0177612,0.606043,-0.488594,-0.357611,0.0466919,-0.0633833,-0.253005,0.114516,-0.67278,-0.639261,10.6951,-0.00388289,-0.00254065,0.00426638,-0.00116519,-0.00340417,0.00584251,0.999969,-0.00193787,-0.00126648,0.00215149
2026-05-10 15:52:37.454791,inference,,,-0.037785,-0.018854,0.674757,1.5215,0.87657,0.0298405,-0.161145,-0.833085,-1.53529,-1.00849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123408,0.0329971,0.383574,1.48032,0.729571,0.0524536,-0.186732,-0.500686,-1.50587,-0.914969,0.438772,0.00473022,0.394827,0.0432587,1.86702,-0.0666046,-0.000152588,-0.418172,-0.044632,0.131149,-0.0470588,-1.31879,0.63447,0.404119,0.0701308,0.0701308,0.606043,-0.576485,-0.345891,0.0291138,-0.0633833,-0.253005,0.114516,-0.67278,-0.639261,10.6951,-0.00388289,-0.00254065,0.00426638,-0.00116519,-0.00340417,0.00584251,0.999969,-0.00193787,-0.00126648,0.00215149
2026-05-10 15:52:37.460854,inference,,,-0.0366381,-0.018854,0.66803,1.5215,0.878003,0.0337999,-0.161145,-0.831759,-1.53529,-1.01055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119974,0.0329971,0.386244,1.48108,0.743687,0.052835,-0.186732,-0.505264,-1.50549,-0.914969,0.438772,-0.000152588,0.328909,0.0432587,1.77913,0.0432587,-0.000152588,-0.528038,0.0432587,0.021286,0.0115356,-1.31879,0.585642,0.404119,0.0935683,0.175601,0.606043,-0.605783,-0.410346,0.0818496,-0.00905475,-0.132628,-0.042078,-1.52034,-0.476455,9.77567,-0.00445813,-0.00369114,0.00436225,-0.00174043,-0.00455466,0.00593839,0.999969,-0.00221258,-0.00187683,0.00221252
2026-05-10 15:52:37.467287,inference,,,-0.0359794,-0.018854,0.663329,1.5215,0.880096,0.0352483,-0.161145,-0.833864,-1.53529,-1.0122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118066,0.0329971,0.389296,1.48032,0.753605,0.0532165,-0.186732,-0.508697,-1.50626,-0.914588,0.350881,-0.0050354,0.394827,-0.0666046,1.69123,0.0652313,-0.000152588,-0.571984,-0.044632,0.0652313,0.0232544,-1.31879,0.536811,0.445137,0.0994277,0.169742,0.606043,-0.605783,-0.398627,0.105287,-0.0580569,-0.00692422,-0.0846906,-2.05186,-0.1652,8.96642,-0.00512924,-0.00359526,0.00340352,-0.00241155,-0.00445879,0.00497965,0.999969,-0.00254828,-0.0018158,0.00172424
2026-05-10 15:52:37.473783,inference,,,-0.0359721,-0.018854,0.660435,1.5215,0.882348,0.0351593,-0.161145,-0.835934,-1.53529,-1.01252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116159,0.0329971,0.390822,1.48032,0.76009,0.0532165,-0.186732,-0.510605,-1.50626,-0.914588,0.394827,0.00473022,0.394827,-0.000686646,1.66926,0.021286,-0.000152588,-0.550011,-0.044632,0.0652313,0.0232544,-1.31879,0.458686,0.468574,0.105287,0.169742,0.606043,-0.615549,-0.381048,0.0994277,-0.0580569,-0.00692422,-0.0846906,-2.05186,-0.1652,8.96642,-0.00512924,-0.00359526,0.00340352,-0.00241155,-0.00445879,0.00497965,0.999969,-0.00254828,-0.0018158,0.00172424
2026-05-10 15:52:37.480567,inference,,,-0.0351074,-0.018854,0.664118,1.5215,0.887112,0.0316304,-0.161145,-0.838568,-1.53529,-1.0117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11387,0.0329971,0.394636,1.4807,0.770009,0.052835,-0.186732,-0.514802,-1.50626,-0.914206,0.394827,-0.0050354,0.54864,0.0432587,1.62532,-0.0226593,-0.000152588,-0.637904,-0.044632,0.021286,0.0232544,-1.31879,0.361028,0.456855,0.0935683,0.175601,0.606043,-0.693675,-0.375189,0.0701308,-0.114518,0.145413,-0.0399474,-1.76934,0.0023942,9.47879,-0.00599211,-0.00196541,0.00302002,-0.00327441,-0.00282893,0.00459616,0.999969,-0.00297552,-0.00102234,0.00151062
2026-05-10 15:52:37.486862,inference,,,-0.0331966,-0.018854,0.668981,1.5215,0.891559,0.0283204,-0.161145,-0.8411,-1.53529,-1.00926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1112,0.0329971,0.398833,1.4807,0.782597,0.0524536,-0.186732,-0.520905,-1.50664,-0.914588,0.328909,-0.0050354,0.636531,-0.000686646,1.55939,-0.0226593,-0.000152588,-0.747768,-0.0226593,-0.0226593,0.0759902,-1.30561,0.292668,0.433418,0.0642715,0.175601,0.606043,-0.713207,-0.345891,0.0701308,-0.114518,0.145413,-0.0399474,-1.76934,0.0023942,9.47879,-0.00599211,-0.00196541,0.00302002,-0.00327441,-0.00282893,0.00459616,0.999969,-0.00297552,-0.00102234,0.00151062
2026-05-10 15:52:37.493124,inference,,,-0.0313574,-0.018854,0.674399,1.5215,0.895584,0.0255512,-0.161145,-0.844227,-1.53529,-1.00689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108911,0.0329971,0.403029,1.48032,0.790989,0.0524536,-0.186732,-0.526246,-1.50664,-0.914206,0.394827,-0.000152588,0.680476,-0.0226593,1.4715,-0.000686646,-0.000152588,-0.835661,-0.0226593,-0.000686646,0.0935683,-1.30561,0.214541,0.456855,0.0408325,0.146304,0.606043,-0.68391,-0.357611,0.0701308,-0.0804296,0.23596,-0.00905475,-1.04628,0.0407014,9.52668,-0.00675928,0.000719053,0.00282827,-0.00404159,-0.000144467,0.00440441,0.999969,-0.00337225,0.000350952,0.00141907
2026-05-10 15:52:37.499307,inference,,,-0.0298932,-0.018854,0.677914,1.5215,0.897826,0.0242765,-0.161145,-0.846569,-1.53529,-1.00418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106241,0.0329971,0.407606,1.48032,0.799,0.0520721,-0.186732,-0.531586,-1.50664,-0.914588,0.438772,-0.000152588,0.724422,-0.000686646,1.33967,-0.0666046,-0.000152588,-0.9675,0.021286,-0.0226593,0.087709,-1.30561,0.175478,0.462715,0.0759902,0.111146,0.606043,-0.644846,-0.375189,0.0642715,-0.0633833,0.176306,-0.0399474,-0.452513,0.0454898,9.29205,-0.0074304,0.00302002,0.00254065,-0.00471271,0.0021565,0.00411679,0.999969,-0.00370795,0.00154114,0.001297
2026-05-10 15:52:37.505622,inference,,,-0.0292821,-0.018854,0.680009,1.5215,0.899472,0.0232061,-0.161145,-0.848006,-1.53529,-1.00154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103571,0.0329971,0.412184,1.48032,0.807011,0.0516906,-0.186732,-0.53769,-1.50626,-0.914588,0.416799,-0.000152588,0.746394,-0.0226593,1.33967,-0.110553,-0.000152588,-0.9675,0.0432587,-0.000686646,0.0759902,-1.30561,0.155947,0.468574,0.0935683,0.0818496,0.606043,-0.615549,-0.398627,0.0642715,-0.0633833,0.176306,-0.0399474,-0.452513,0.0454898,9.29205,-0.0074304,0.00302002,0.00254065,-0.00471271,0.0021565,0.00411679,0.999969,-0.00370795,0.00154114,0.001297
2026-05-10 15:52:37.512087,inference,,,-0.0297243,-0.018854,0.68094,1.5215,0.900487,0.0219125,-0.161145,-0.846408,-1.53529,-0.998717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101282,0.0329971,0.418669,1.48032,0.814641,0.0505462,-0.186732,-0.543793,-1.50626,-0.914588,0.416799,-0.000152588,0.812312,-0.0226593,1.31769,-0.110553,-0.000152588,-1.03342,0.021286,-0.000686646,0.0642715,-1.30561,0.165713,0.462715,0.0818496,0.0408325,0.606043,-0.596018,-0.410346,0.0525527,-0.0314253,0.0889496,-0.0218379,0.213084,0.0837971,9.47401,-0.00771802,0.00397876,0.00215716,-0.00500033,0.00311524,0.00373329,0.999969,-0.00386053,0.00202942,0.00111389
2026-05-10 15:52:37.518551,inference,,,-0.0311016,-0.018854,0.68114,1.5215,0.901771,0.0205131,-0.161145,-0.843012,-1.53529,-0.995711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0989929,0.0329971,0.42401,1.47993,0.82227,0.0494018,-0.186732,-0.550278,-1.50626,-0.914588,0.350881,-0.000152588,0.856258,-0.0226593,1.27375,-0.176471,-0.000152588,-1.05539,-0.000686646,-0.000686646,0.0935683,-1.30561,0.185244,0.456855,0.0408325,0.0115356,0.606043,-0.556954,-0.410346,0.0466919,0.0143811,0.0793622,0.0197074,0.725462,0.19393,10.0342,-0.00752627,0.00464988,0.00225303,-0.00480858,0.00378636,0.00382917,0.999969,-0.00376898,0.00233459,0.00114441
2026-05-10 15:52:37.524886,inference,,,-0.0320699,-0.018854,0.681563,1.5215,0.903547,0.0188935,-0.161145,-0.838818,-1.53529,-0.992893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0978485,0.0329971,0.430495,1.47993,0.829136,0.0482559,-0.186732,-0.556382,-1.50626,-0.914588,0.262991,-0.000152588,1.03204,0.021286,1.18585,-0.198443,-0.0050354,-1.09934,-0.000686646,-0.0226593,0.163882,-1.31879,0.224307,0.462715,0.0232544,-0.0353401,0.606043,-0.56672,-0.404486,0.0408325,0.0143811,0.0793622,0.0197074,0.725462,0.19393,10.0342,-0.00752627,0.00464988,0.00225303,-0.00480858,0.00378636,0.00382917,0.999969,-0.00376898,0.00233459,0.00114441
2026-05-10 15:52:37.531125,inference,,,-0.0330622,-0.018854,0.681068,1.5215,0.905266,0.0177232,-0.161145,-0.834137,-1.53529,-0.989297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0947967,0.0329971,0.437742,1.47993,0.836767,0.0471115,-0.186732,-0.565919,-1.50587,-0.914588,0.372854,-0.000152588,1.16388,0.021286,0.988099,-0.242389,-0.000152588,-1.14328,0.0432587,-0.000686646,0.175601,-1.31879,0.273137,0.456855,0.0701308,-0.0646369,0.606043,-0.517892,-0.410346,0.0349731,0.046339,0.0601875,0.0633833,0.830807,0.19393,10.2976,-0.00695103,0.00474575,0.00282827,-0.00423334,0.00388223,0.00440441,0.999969,-0.00349432,0.00239563,0.00141907
2026-05-10 15:52:37.537341,inference,,,-0.0329231,-0.018854,0.680763,1.5215,0.90705,0.0164275,-0.161145,-0.831137,-1.53529,-0.985898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925079,0.0329971,0.445755,1.47955,0.842489,0.0452042,-0.186732,-0.573549,-1.50587,-0.914588,0.350881,-0.0050354,1.29572,-0.0226593,0.944154,-0.242389,-0.000152588,-1.23117,-0.000686646,0.021286,0.193179,-1.31879,0.351262,0.468574,0.0935683,-0.0880752,0.606043,-0.498359,-0.416205,0.0525527,0.046339,0.0601875,0.0633833,0.830807,0.19393,10.2976,-0.00695103,0.00474575,0.00282827,-0.00423334,0.00388223,0.00440441,0.999969,-0.00349432,0.00239563,0.00141907
2026-05-10 15:52:37.543619,inference,,,-0.0313793,-0.018854,0.680975,1.5215,0.9085,0.0151802,-0.161145,-0.82926,-1.53529,-0.98299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898376,0.0329971,0.456055,1.47993,0.84783,0.0432968,-0.186732,-0.58156,-1.50587,-0.914588,0.416799,-0.000152588,1.62532,-0.000686646,0.922181,-0.308309,-0.000152588,-1.31907,0.021286,-0.000686646,0.18146,-1.31879,0.458686,0.474433,0.0935683,-0.105653,0.606043,-0.449531,-0.422065,0.0701308,0.0846886,0.062318,0.0239685,1.18036,0.0550666,10.1971,-0.00618404,0.0049375,0.00321177,-0.00346635,0.00407398,0.0047879,0.999969,-0.00309759,0.00245667,0.00163269
2026-05-10 15:52:37.549752,inference,,,-0.0299368,-0.018854,0.680046,1.5215,0.90913,0.0144494,-0.161145,-0.827054,-1.53529,-0.979572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0867859,0.0329971,0.466736,1.48032,0.852789,0.0413895,-0.186732,-0.58957,-1.50549,-0.914588,0.482717,-0.000152588,1.75715,0.0652313,0.87823,-0.330282,-0.0050354,-1.31907,0.0432587,-0.000686646,0.18146,-1.30561,0.624704,0.439277,0.087709,-0.111513,0.606043,-0.381171,-0.422065,0.087709,0.0751012,-0.0335558,0.0143811,1.60653,-0.0981623,9.8906,-0.00532099,0.00397876,0.00340352,-0.0026033,0.00311524,0.00497965,0.999969,-0.00267035,0.0019989,0.00172424
2026-05-10 15:52:37.555782,inference,,,-0.0290165,-0.018854,0.680122,1.5215,0.90995,0.0131529,-0.161145,-0.823624,-1.53529,-0.975805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084497,0.0329971,0.481994,1.48032,0.857748,0.0383377,-0.186732,-0.597581,-1.50549,-0.914588,0.394827,-0.000152588,1.91096,0.0432587,0.812312,-0.374227,-0.000152588,-1.31907,-0.000686646,-0.000686646,0.193179,-1.31879,0.761425,0.415838,0.0759902,-0.111513,0.606043,-0.322576,-0.422065,0.087709,0.0751012,-0.0335558,0.0143811,1.60653,-0.0981623,9.8906,-0.00532099,0.00397876,0.00340352,-0.0026033,0.00311524,0.00497965,0.999969,-0.00267035,0.0019989,0.00172424
2026-05-10 15:52:37.561935,inference,,,-0.0282519,-0.018854,0.677697,1.5215,0.909772,0.0136268,-0.161145,-0.818328,-1.53529,-0.972582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0814453,0.0329971,0.494201,1.48108,0.862326,0.0356674,-0.186732,-0.605211,-1.50549,-0.914588,0.482717,0.00473022,2.02083,0.087204,0.768367,-0.440148,-0.000152588,-1.27512,0.021286,-0.000686646,0.146304,-1.31879,0.859082,0.386541,0.0818496,-0.0763564,0.606043,-0.283513,-0.427924,0.0584121,0.130495,-0.14328,-0.0292948,1.9561,0.0215478,10.652,-0.00417051,0.00302002,0.00321177,-0.00145281,0.0021565,0.0047879,0.999969,-0.00209051,0.00151062,0.00160217
2026-05-10 15:52:37.568161,inference,,,-0.0292529,-0.018854,0.673861,1.5215,0.910021,0.0136625,-0.161145,-0.809134,-1.53529,-0.968432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783935,0.0329971,0.50679,1.48184,0.86614,0.0333786,-0.186732,-0.611696,-1.50549,-0.914969,0.50469,0.00473022,2.0428,0.109177,0.680476,-0.374227,-0.000152588,-1.12131,-0.000686646,-0.0666046,0.0466919,-1.31879,0.907912,0.357244,0.0759902,-0.0646369,0.606043,-0.254215,-0.416205,-0.00604248,0.098537,-0.210394,0.082558,1.42457,0.011971,10.2785,-0.00302002,4.79369e-05,0.00369114,-0.000302329,-0.000815583,0.00526727,0.999969,-0.00154114,4.57764e-05,0.00187683
2026-05-10 15:52:37.574411,inference,,,-0.0296567,-0.018854,0.670124,1.5215,0.91088,0.013474,-0.161145,-0.79866,-1.53529,-0.965126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0764862,0.0329971,0.519378,1.48184,0.869192,0.0322342,-0.186732,-0.617418,-1.50511,-0.916114,0.350881,-0.000152588,2.08675,0.021286,0.592586,-0.352255,-0.000152588,-1.03342,0.0432587,-0.132525,-0.00604248,-1.31879,0.898147,0.363104,0.0759902,-0.0822158,0.606043,-0.283513,-0.422065,-0.0587776,0.098537,-0.210394,0.082558,1.42457,0.011971,10.2785,-0.00302002,4.79369e-05,0.00369114,-0.000302329,-0.000815583,0.00526727,0.999969,-0.00154114,4.57764e-05,0.00187683
2026-05-10 15:52:37.580498,inference,,,-0.0288271,-0.018854,0.666151,1.5215,0.912099,0.0133753,-0.161145,-0.789121,-1.53529,-0.962532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0715263,0.0329971,0.531967,1.48184,0.873388,0.028038,-0.186732,-0.625429,-1.50511,-0.918403,0.614558,-0.000152588,2.13069,-0.000686646,0.570613,-0.506066,-0.000152588,-1.01144,-0.000686646,-0.242389,-0.14081,-1.30561,0.878615,0.39826,0.0818496,-0.117373,0.606043,-0.263981,-0.427924,-0.111513,0.0516653,-0.156063,0.0431432,0.217872,-0.533916,9.24895,-0.00254065,-0.00177366,0.00436225,0.00017704,-0.00263718,0.00593839,0.999969,-0.00126648,-0.000869751,0.00221252
2026-05-10 15:52:37.586657,inference,,,-0.0287803,-0.018854,0.662378,1.5215,0.913196,0.0128206,-0.161145,-0.777924,-1.53529,-0.959616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0684746,0.0329971,0.54532,1.48184,0.87644,0.0257492,-0.186732,-0.630388,-1.50549,-0.920691,0.526662,-0.000152588,2.15267,-0.0226593,0.482717,-0.418172,-0.0050354,-0.879606,-0.0226593,-0.330282,-0.375189,-1.30561,0.83955,0.421698,0.105287,-0.14667,0.606043,-0.244449,-0.398627,-0.152529,0.0516653,-0.156063,0.0431432,0.217872,-0.533916,9.24895,-0.00254065,-0.00177366,0.00436225,0.00017704,-0.00263718,0.00593839,0.999969,-0.00126648,-0.000869751,0.00221252
2026-05-10 15:52:37.592906,inference,,,-0.0291692,-0.018854,0.659923,1.5215,0.914419,0.0117428,-0.161145,-0.765985,-1.53529,-0.956967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0665672,0.0329971,0.55829,1.48108,0.87911,0.0234604,-0.186732,-0.634585,-1.50511,-0.923362,0.372854,-0.0050354,2.13069,-0.0666046,0.460745,-0.418172,-0.000152588,-0.76974,0.021286,-0.440148,-0.410346,-1.31879,0.800488,0.450996,0.128725,-0.216984,0.606043,-0.254215,-0.386908,-0.170108,0.0559264,-0.0964086,0.0548611,-0.615319,-0.720664,9.70385,-0.00234891,-0.0027324,0.00474575,0.000368787,-0.00359592,0.00632188,0.999969,-0.00117493,-0.00135803,0.00239563
2026-05-10 15:52:37.599166,inference,,,-0.0287002,-0.018854,0.660744,1.5215,0.915947,0.00988338,-0.161145,-0.755671,-1.53529,-0.954663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0635155,0.0329971,0.574693,1.48146,0.882544,0.0196457,-0.186732,-0.638399,-1.50549,-0.927176,0.438772,0.00473022,2.06478,0.021286,0.54864,-0.46212,-0.000152588,-0.703822,-0.0226593,-0.571984,-0.416205,-1.30561,0.741894,0.439277,0.111146,-0.269719,0.606043,-0.273747,-0.392767,-0.175967,0.0015979,0.0324906,0.0814928,-1.07502,-0.0933739,9.86187,-0.00225303,-0.00215716,0.00570449,0.000464661,-0.00302068,0.00728062,0.999969,-0.00111389,-0.00108337,0.00285339
2026-05-10 15:52:37.605511,inference,,,-0.028581,-0.018854,0.660869,1.5215,0.916103,0.00847921,-0.161145,-0.743833,-1.53529,-0.951878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0612266,0.0329971,0.586519,1.48146,0.885595,0.0169754,-0.186732,-0.642214,-1.50549,-0.931373,0.394827,-0.000152588,1.99886,-0.044632,0.482717,-0.440148,0.00473022,-0.68185,0.021286,-0.659877,-0.416205,-1.30561,0.722363,0.439277,0.0759902,-0.25214,0.606043,-0.31281,-0.398627,-0.152529,0.0015979,0.0324906,0.0814928,-1.07502,-0.0933739,9.86187,-0.00225303,-0.00215716,0.00570449,0.000464661,-0.00302068,0.00728062,0.999969,-0.00111389,-0.00108337,0.00285339
2026-05-10 15:52:37.611715,inference,,,-0.0282762,-0.018854,0.661127,1.5215,0.915269,0.00699432,-0.161145,-0.731247,-1.53529,-0.949597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600822,0.0329971,0.597963,1.48146,0.887503,0.0146866,-0.186732,-0.64641,-1.50511,-0.935569,0.262991,-0.000152588,1.91096,-0.000686646,0.394827,-0.3962,-0.000152588,-0.703822,0.021286,-0.703822,-0.345891,-1.31879,0.614939,0.450996,0.0232544,-0.234562,0.606043,-0.342107,-0.416205,-0.123232,-0.0143811,0.0878844,-0.00266316,-0.993612,0.222661,9.45964,-0.00225303,-0.0009108,0.00580036,0.000464661,-0.00177432,0.00737649,0.999969,-0.00111389,-0.000473022,0.00291443
2026-05-10 15:52:37.617924,inference,,,-0.0276714,-0.018854,0.660436,1.5215,0.913519,0.00498503,-0.161145,-0.717392,-1.53529,-0.947447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585563,0.0329971,0.609407,1.48184,0.887884,0.0123978,-0.186732,-0.652132,-1.50473,-0.941672,0.197073,-0.0050354,1.88899,0.0432587,0.087204,-0.374227,-0.000152588,-0.747768,0.021286,-0.747768,-0.281437,-1.31879,0.468452,0.433418,0.0291138,-0.222843,0.606043,-0.293279,-0.433783,-0.0822158,-0.074038,0.127299,-0.0111853,-0.55307,-0.059855,9.28247,-0.00292415,0.000814927,0.00570449,-0.000206455,-4.85937e-05,0.00728062,0.999969,-0.0014801,0.000411987,0.00288391
2026-05-10 15:52:37.624132,inference,,,-0.0269942,-0.018854,0.655216,1.5215,0.910933,0.00276187,-0.161145,-0.703626,-1.53529,-0.94652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0581749,0.0329971,0.619325,1.48108,0.887884,0.0108719,-0.186732,-0.65671,-1.50435,-0.94625,0.0652313,0.00473022,1.73518,-0.0666046,-0.000686646,-0.286337,-0.000152588,-0.725795,0.0652313,-0.725795,-0.216984,-1.31879,0.3122,0.450996,0.0408325,-0.205264,0.606043,-0.303044,-0.451362,-0.0294807,-0.074038,0.127299,-0.0111853,-0.55307,-0.059855,9.28247,-0.00292415,0.000814927,0.00570449,-0.000206455,-4.85937e-05,0.00728062,0.999969,-0.0014801,0.000411987,0.00288391
2026-05-10 15:52:37.630411,inference,,,-0.0268652,-0.018854,0.645558,1.5215,0.908912,6.23986e-05,-0.161145,-0.690853,-1.53529,-0.946733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0581749,0.0329971,0.62848,1.48108,0.887503,0.00972748,-0.186732,-0.661288,-1.50473,-0.949683,-0.000686646,-0.000152588,1.55939,-0.044632,-0.044632,-0.242389,-0.000152588,-0.725795,-0.000686646,-0.68185,-0.14081,-1.30561,0.204775,0.480293,-0.000183105,-0.187686,0.606043,-0.31281,-0.451362,-0.0294807,-0.0655138,0.078297,-0.0410127,-0.237026,-0.347169,9.45006,-0.00369114,0.00177366,0.00541687,-0.000973445,0.000910143,0.006993,0.999969,-0.00184631,0.000869751,0.00273132
2026-05-10 15:52:37.636673,inference,,,-0.0279519,-0.018854,0.632095,1.5215,0.907614,-0.00347821,-0.161145,-0.67838,-1.53529,-0.947366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585563,0.0329971,0.636874,1.48032,0.887121,0.0082016,-0.186732,-0.665866,-1.50473,-0.953498,-0.0226593,-0.000152588,1.44953,-0.0666046,-0.0666046,-0.220416,0.00473022,-0.76974,-0.044632,-0.615932,-0.0763564,-1.30561,0.12665,0.480293,-0.0470588,-0.164248,0.606043,-0.322576,-0.416205,-0.070497,-0.0655138,0.078297,-0.0410127,-0.237026,-0.347169,9.45006,-0.00369114,0.00177366,0.00541687,-0.000973445,0.000910143,0.006993,0.999969,-0.00184631,0.000869751,0.00273132
2026-05-10 15:52:37.642858,inference,,,-0.028851,-0.018854,0.618707,1.5215,0.907458,-0.00762931,-0.161145,-0.666127,-1.53529,-0.947469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593193,0.0329971,0.646792,1.47955,0.885977,0.00667572,-0.186732,-0.669681,-1.50473,-0.956932,-0.0666046,-0.000152588,1.2298,-0.110553,-0.132525,-0.176471,-0.000152588,-0.659877,-0.000686646,-0.615932,-0.0411994,-1.30561,0.0680542,0.538888,-0.0763564,-0.134951,0.606043,-0.332341,-0.392767,-0.0939345,-0.0569917,0.0814928,-0.1028,-0.189142,-0.328015,9.71821,-0.004554,0.00263653,0.004554,-0.00183631,0.00177301,0.00613014,0.999969,-0.0022431,0.00132751,0.00227356
2026-05-10 15:52:37.649045,inference,,,-0.0290363,-0.018854,0.609342,1.5215,0.908293,-0.0107611,-0.161145,-0.654462,-1.53529,-0.945223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597008,0.0329971,0.653659,1.47955,0.885595,0.00514984,-0.186732,-0.673114,-1.50511,-0.960365,-0.110553,-0.000152588,1.16388,-0.0226593,-0.110553,-0.242389,-0.000152588,-0.571984,-0.044632,-0.550011,0.00567627,-1.30561,0.0582886,0.52131,-0.0646369,-0.123232,0.606043,-0.381171,-0.386908,-0.117373,-0.0825601,0.126234,-0.12304,0.275333,-0.174777,10.4173,-0.00541687,0.00378701,0.00330764,-0.00269917,0.00292349,0.00488378,0.999969,-0.00270087,0.00187683,0.00166321
