ang_vel_x_t-0,ang_vel_y_t-0,ang_vel_z_t-0,euler_x_t-0,euler_y_t-0,euler_z_t-0,cmd_vx_t-0,cmd_vy_t-0,cmd_yaw_t-0,pos_joint_l_yaw_t-0,pos_joint_l_roll_t-0,pos_joint_l_pitch_t-0,pos_joint_l_knee_t-0,pos_joint_l_ankle_t-0,pos_joint_r_yaw_t-0,pos_joint_r_roll_t-0,pos_joint_r_pitch_t-0,pos_joint_r_knee_t-0,pos_joint_r_ankle_t-0,vel_joint_l_yaw_t-0,vel_joint_l_roll_t-0,vel_joint_l_pitch_t-0,vel_joint_l_knee_t-0,vel_joint_l_ankle_t-0,vel_joint_r_yaw_t-0,vel_joint_r_roll_t-0,vel_joint_r_pitch_t-0,vel_joint_r_knee_t-0,vel_joint_r_ankle_t-0,prev_act_joint_l_yaw_t-0,prev_act_joint_l_roll_t-0,prev_act_joint_l_pitch_t-0,prev_act_joint_l_knee_t-0,prev_act_joint_l_ankle_t-0,prev_act_joint_r_yaw_t-0,prev_act_joint_r_roll_t-0,prev_act_joint_r_pitch_t-0,prev_act_joint_r_knee_t-0,prev_act_joint_r_ankle_t-0,ang_vel_x_t-10,ang_vel_y_t-10,ang_vel_z_t-10,euler_x_t-10,euler_y_t-10,euler_z_t-10,cmd_vx_t-10,cmd_vy_t-10,cmd_yaw_t-10,pos_joint_l_yaw_t-10,pos_joint_l_roll_t-10,pos_joint_l_pitch_t-10,pos_joint_l_knee_t-10,pos_joint_l_ankle_t-10,pos_joint_r_yaw_t-10,pos_joint_r_roll_t-10,pos_joint_r_pitch_t-10,pos_joint_r_knee_t-10,pos_joint_r_ankle_t-10,vel_joint_l_yaw_t-10,vel_joint_l_roll_t-10,vel_joint_l_pitch_t-10,vel_joint_l_knee_t-10,vel_joint_l_ankle_t-10,vel_joint_r_yaw_t-10,vel_joint_r_roll_t-10,vel_joint_r_pitch_t-10,vel_joint_r_knee_t-10,vel_joint_r_ankle_t-10,prev_act_joint_l_yaw_t-10,prev_act_joint_l_roll_t-10,prev_act_joint_l_pitch_t-10,prev_act_joint_l_knee_t-10,prev_act_joint_l_ankle_t-10,prev_act_joint_r_yaw_t-10,prev_act_joint_r_roll_t-10,prev_act_joint_r_pitch_t-10,prev_act_joint_r_knee_t-10,prev_act_joint_r_ankle_t-10,ang_vel_x_t-9,ang_vel_y_t-9,ang_vel_z_t-9,euler_x_t-9,euler_y_t-9,euler_z_t-9,cmd_vx_t-9,cmd_vy_t-9,cmd_yaw_t-9,pos_joint_l_yaw_t-9,pos_joint_l_roll_t-9,pos_joint_l_pitch_t-9,pos_joint_l_knee_t-9,pos_joint_l_ankle_t-9,pos_joint_r_yaw_t-9,pos_joint_r_roll_t-9,pos_joint_r_pitch_t-9,pos_joint_r_knee_t-9,pos_joint_r_ankle_t-9,vel_joint_l_yaw_t-9,vel_joint_l_roll_t-9,vel_joint_l_pitch_t-9,vel_joint_l_knee_t-9,vel_joint_l_ankle_t-9,vel_joint_r_yaw_t-9,vel_joint_r_roll_t-9,vel_joint_r_pitch_t-9,vel_joint_r_knee_t-9,vel_joint_r_ankle_t-9,prev_act_joint_l_yaw_t-9,prev_act_joint_l_roll_t-9,prev_act_joint_l_pitch_t-9,prev_act_joint_l_knee_t-9,prev_act_joint_l_ankle_t-9,prev_act_joint_r_yaw_t-9,prev_act_joint_r_roll_t-9,prev_act_joint_r_pitch_t-9,prev_act_joint_r_knee_t-9,prev_act_joint_r_ankle_t-9,ang_vel_x_t-8,ang_vel_y_t-8,ang_vel_z_t-8,euler_x_t-8,euler_y_t-8,euler_z_t-8,cmd_vx_t-8,cmd_vy_t-8,cmd_yaw_t-8,pos_joint_l_yaw_t-8,pos_joint_l_roll_t-8,pos_joint_l_pitch_t-8,pos_joint_l_knee_t-8,pos_joint_l_ankle_t-8,pos_joint_r_yaw_t-8,pos_joint_r_roll_t-8,pos_joint_r_pitch_t-8,pos_joint_r_knee_t-8,pos_joint_r_ankle_t-8,vel_joint_l_yaw_t-8,vel_joint_l_roll_t-8,vel_joint_l_pitch_t-8,vel_joint_l_knee_t-8,vel_joint_l_ankle_t-8,vel_joint_r_yaw_t-8,vel_joint_r_roll_t-8,vel_joint_r_pitch_t-8,vel_joint_r_knee_t-8,vel_joint_r_ankle_t-8,prev_act_joint_l_yaw_t-8,prev_act_joint_l_roll_t-8,prev_act_joint_l_pitch_t-8,prev_act_joint_l_knee_t-8,prev_act_joint_l_ankle_t-8,prev_act_joint_r_yaw_t-8,prev_act_joint_r_roll_t-8,prev_act_joint_r_pitch_t-8,prev_act_joint_r_knee_t-8,prev_act_joint_r_ankle_t-8,ang_vel_x_t-7,ang_vel_y_t-7,ang_vel_z_t-7,euler_x_t-7,euler_y_t-7,euler_z_t-7,cmd_vx_t-7,cmd_vy_t-7,cmd_yaw_t-7,pos_joint_l_yaw_t-7,pos_joint_l_roll_t-7,pos_joint_l_pitch_t-7,pos_joint_l_knee_t-7,pos_joint_l_ankle_t-7,pos_joint_r_yaw_t-7,pos_joint_r_roll_t-7,pos_joint_r_pitch_t-7,pos_joint_r_knee_t-7,pos_joint_r_ankle_t-7,vel_joint_l_yaw_t-7,vel_joint_l_roll_t-7,vel_joint_l_pitch_t-7,vel_joint_l_knee_t-7,vel_joint_l_ankle_t-7,vel_joint_r_yaw_t-7,vel_joint_r_roll_t-7,vel_joint_r_pitch_t-7,vel_joint_r_knee_t-7,vel_joint_r_ankle_t-7,prev_act_joint_l_yaw_t-7,prev_act_joint_l_roll_t-7,prev_act_joint_l_pitch_t-7,prev_act_joint_l_knee_t-7,prev_act_joint_l_ankle_t-7,prev_act_joint_r_yaw_t-7,prev_act_joint_r_roll_t-7,prev_act_joint_r_pitch_t-7,prev_act_joint_r_knee_t-7,prev_act_joint_r_ankle_t-7,ang_vel_x_t-6,ang_vel_y_t-6,ang_vel_z_t-6,euler_x_t-6,euler_y_t-6,euler_z_t-6,cmd_vx_t-6,cmd_vy_t-6,cmd_yaw_t-6,pos_joint_l_yaw_t-6,pos_joint_l_roll_t-6,pos_joint_l_pitch_t-6,pos_joint_l_knee_t-6,pos_joint_l_ankle_t-6,pos_joint_r_yaw_t-6,pos_joint_r_roll_t-6,pos_joint_r_pitch_t-6,pos_joint_r_knee_t-6,pos_joint_r_ankle_t-6,vel_joint_l_yaw_t-6,vel_joint_l_roll_t-6,vel_joint_l_pitch_t-6,vel_joint_l_knee_t-6,vel_joint_l_ankle_t-6,vel_joint_r_yaw_t-6,vel_joint_r_roll_t-6,vel_joint_r_pitch_t-6,vel_joint_r_knee_t-6,vel_joint_r_ankle_t-6,prev_act_joint_l_yaw_t-6,prev_act_joint_l_roll_t-6,prev_act_joint_l_pitch_t-6,prev_act_joint_l_knee_t-6,prev_act_joint_l_ankle_t-6,prev_act_joint_r_yaw_t-6,prev_act_joint_r_roll_t-6,prev_act_joint_r_pitch_t-6,prev_act_joint_r_knee_t-6,prev_act_joint_r_ankle_t-6,ang_vel_x_t-5,ang_vel_y_t-5,ang_vel_z_t-5,euler_x_t-5,euler_y_t-5,euler_z_t-5,cmd_vx_t-5,cmd_vy_t-5,cmd_yaw_t-5,pos_joint_l_yaw_t-5,pos_joint_l_roll_t-5,pos_joint_l_pitch_t-5,pos_joint_l_knee_t-5,pos_joint_l_ankle_t-5,pos_joint_r_yaw_t-5,pos_joint_r_roll_t-5,pos_joint_r_pitch_t-5,pos_joint_r_knee_t-5,pos_joint_r_ankle_t-5,vel_joint_l_yaw_t-5,vel_joint_l_roll_t-5,vel_joint_l_pitch_t-5,vel_joint_l_knee_t-5,vel_joint_l_ankle_t-5,vel_joint_r_yaw_t-5,vel_joint_r_roll_t-5,vel_joint_r_pitch_t-5,vel_joint_r_knee_t-5,vel_joint_r_ankle_t-5,prev_act_joint_l_yaw_t-5,prev_act_joint_l_roll_t-5,prev_act_joint_l_pitch_t-5,prev_act_joint_l_knee_t-5,prev_act_joint_l_ankle_t-5,prev_act_joint_r_yaw_t-5,prev_act_joint_r_roll_t-5,prev_act_joint_r_pitch_t-5,prev_act_joint_r_knee_t-5,prev_act_joint_r_ankle_t-5,ang_vel_x_t-4,ang_vel_y_t-4,ang_vel_z_t-4,euler_x_t-4,euler_y_t-4,euler_z_t-4,cmd_vx_t-4,cmd_vy_t-4,cmd_yaw_t-4,pos_joint_l_yaw_t-4,pos_joint_l_roll_t-4,pos_joint_l_pitch_t-4,pos_joint_l_knee_t-4,pos_joint_l_ankle_t-4,pos_joint_r_yaw_t-4,pos_joint_r_roll_t-4,pos_joint_r_pitch_t-4,pos_joint_r_knee_t-4,pos_joint_r_ankle_t-4,vel_joint_l_yaw_t-4,vel_joint_l_roll_t-4,vel_joint_l_pitch_t-4,vel_joint_l_knee_t-4,vel_joint_l_ankle_t-4,vel_joint_r_yaw_t-4,vel_joint_r_roll_t-4,vel_joint_r_pitch_t-4,vel_joint_r_knee_t-4,vel_joint_r_ankle_t-4,prev_act_joint_l_yaw_t-4,prev_act_joint_l_roll_t-4,prev_act_joint_l_pitch_t-4,prev_act_joint_l_knee_t-4,prev_act_joint_l_ankle_t-4,prev_act_joint_r_yaw_t-4,prev_act_joint_r_roll_t-4,prev_act_joint_r_pitch_t-4,prev_act_joint_r_knee_t-4,prev_act_joint_r_ankle_t-4,ang_vel_x_t-3,ang_vel_y_t-3,ang_vel_z_t-3,euler_x_t-3,euler_y_t-3,euler_z_t-3,cmd_vx_t-3,cmd_vy_t-3,cmd_yaw_t-3,pos_joint_l_yaw_t-3,pos_joint_l_roll_t-3,pos_joint_l_pitch_t-3,pos_joint_l_knee_t-3,pos_joint_l_ankle_t-3,pos_joint_r_yaw_t-3,pos_joint_r_roll_t-3,pos_joint_r_pitch_t-3,pos_joint_r_knee_t-3,pos_joint_r_ankle_t-3,vel_joint_l_yaw_t-3,vel_joint_l_roll_t-3,vel_joint_l_pitch_t-3,vel_joint_l_knee_t-3,vel_joint_l_ankle_t-3,vel_joint_r_yaw_t-3,vel_joint_r_roll_t-3,vel_joint_r_pitch_t-3,vel_joint_r_knee_t-3,vel_joint_r_ankle_t-3,prev_act_joint_l_yaw_t-3,prev_act_joint_l_roll_t-3,prev_act_joint_l_pitch_t-3,prev_act_joint_l_knee_t-3,prev_act_joint_l_ankle_t-3,prev_act_joint_r_yaw_t-3,prev_act_joint_r_roll_t-3,prev_act_joint_r_pitch_t-3,prev_act_joint_r_knee_t-3,prev_act_joint_r_ankle_t-3,ang_vel_x_t-2,ang_vel_y_t-2,ang_vel_z_t-2,euler_x_t-2,euler_y_t-2,euler_z_t-2,cmd_vx_t-2,cmd_vy_t-2,cmd_yaw_t-2,pos_joint_l_yaw_t-2,pos_joint_l_roll_t-2,pos_joint_l_pitch_t-2,pos_joint_l_knee_t-2,pos_joint_l_ankle_t-2,pos_joint_r_yaw_t-2,pos_joint_r_roll_t-2,pos_joint_r_pitch_t-2,pos_joint_r_knee_t-2,pos_joint_r_ankle_t-2,vel_joint_l_yaw_t-2,vel_joint_l_roll_t-2,vel_joint_l_pitch_t-2,vel_joint_l_knee_t-2,vel_joint_l_ankle_t-2,vel_joint_r_yaw_t-2,vel_joint_r_roll_t-2,vel_joint_r_pitch_t-2,vel_joint_r_knee_t-2,vel_joint_r_ankle_t-2,prev_act_joint_l_yaw_t-2,prev_act_joint_l_roll_t-2,prev_act_joint_l_pitch_t-2,prev_act_joint_l_knee_t-2,prev_act_joint_l_ankle_t-2,prev_act_joint_r_yaw_t-2,prev_act_joint_r_roll_t-2,prev_act_joint_r_pitch_t-2,prev_act_joint_r_knee_t-2,prev_act_joint_r_ankle_t-2,ang_vel_x_t-1,ang_vel_y_t-1,ang_vel_z_t-1,euler_x_t-1,euler_y_t-1,euler_z_t-1,cmd_vx_t-1,cmd_vy_t-1,cmd_yaw_t-1,pos_joint_l_yaw_t-1,pos_joint_l_roll_t-1,pos_joint_l_pitch_t-1,pos_joint_l_knee_t-1,pos_joint_l_ankle_t-1,pos_joint_r_yaw_t-1,pos_joint_r_roll_t-1,pos_joint_r_pitch_t-1,pos_joint_r_knee_t-1,pos_joint_r_ankle_t-1,vel_joint_l_yaw_t-1,vel_joint_l_roll_t-1,vel_joint_l_pitch_t-1,vel_joint_l_knee_t-1,vel_joint_l_ankle_t-1,vel_joint_r_yaw_t-1,vel_joint_r_roll_t-1,vel_joint_r_pitch_t-1,vel_joint_r_knee_t-1,vel_joint_r_ankle_t-1,prev_act_joint_l_yaw_t-1,prev_act_joint_l_roll_t-1,prev_act_joint_l_pitch_t-1,prev_act_joint_l_knee_t-1,prev_act_joint_l_ankle_t-1,prev_act_joint_r_yaw_t-1,prev_act_joint_r_roll_t-1,prev_act_joint_r_pitch_t-1,prev_act_joint_r_knee_t-1,prev_act_joint_r_ankle_t-1,action_joint_l_yaw,action_joint_l_roll,action_joint_l_pitch,action_joint_l_knee,action_joint_l_ankle,action_joint_r_yaw,action_joint_r_roll,action_joint_r_pitch,action_joint_r_knee,action_joint_r_ankle
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3297828,-1.1259689,1.6021506,4.123116,0.12644681,0.26334497,-1.2921636,-2.983261,-3.7656703,0.06551853
-0.18013461,-0.33282137,-0.40244913,-0.00048446655,0.0061382996,-0.0013899803,-0.007723022,0.14053264,-0.014050074,0.0,0.0,-0.0351066,0.4025408,-0.22307241,0.0,0.0,-0.042648733,-0.20947957,-0.21759337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20060103,-1.3528494,0.8166976,3.6137497,-0.30903593,0.06870721,-0.626758,-2.1837273,-4.4182663,-0.07178147
0.31327102,-0.74851924,-0.11467525,0.044313163,-0.05333662,0.0015859635,-0.007723022,0.14053264,-0.014050074,-0.008850112,-0.04885433,-0.023869142,0.4473803,0.057353556,-0.0043102424,0.043621488,-0.22842929,-0.46005094,-0.17624968,-0.14723459,-0.1282495,-0.018056776,-0.010320164,1.1833519,0.10442414,0.10176547,-0.12845269,0.0032110494,-0.08620354,-0.20060103,-1.3528494,0.8166976,3.6137497,-0.30903593,0.06870721,-0.626758,-2.1837273,-4.4182663,-0.07178147,-0.18013461,-0.33282137,-0.40244913,-0.00048446655,0.0061382996,-0.0013899803,-0.007723022,0.14053264,-0.014050074,0.0,0.0,-0.0351066,0.4025408,-0.22307241,0.0,0.0,-0.042648733,-0.20947957,-0.21759337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18013461,-0.33282137,-0.40244913,-0.00048446655,0.0061382996,-0.0013899803,-0.007723022,0.14053264,-0.014050074,0.0,0.0,-0.0351066,0.4025408,-0.22307241,0.0,0.0,-0.042648733,-0.20947957,-0.21759337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18013461,-0.33282137,-0.40244913,-0.00048446655,0.0061382996,-0.0013899803,-0.007723022,0.14053264,-0.014050074,0.0,0.0,-0.0351066,0.4025408,-0.22307241,0.0,0.0,-0.042648733,-0.20947957,-0.21759337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18013461,-0.33282137,-0.40244913,-0.00048446655,0.0061382996,-0.0013899803,-0.007723022,0.14053264,-0.014050074,0.0,0.0,-0.0351066,0.4025408,-0.22307241,0.0,0.0,-0.042648733,-0.20947957,-0.21759337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18013461,-0.33282137,-0.40244913,-0.00048446655,0.0061382996,-0.0013899803,-0.007723022,0.14053264,-0.014050074,0.0,0.0,-0.0351066,0.4025408,-0.22307241,0.0,0.0,-0.042648733,-0.20947957,-0.21759337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18013461,-0.33282137,-0.40244913,-0.00048446655,0.0061382996,-0.0013899803,-0.007723022,0.14053264,-0.014050074,0.0,0.0,-0.0351066,0.4025408,-0.22307241,0.0,0.0,-0.042648733,-0.20947957,-0.21759337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18013461,-0.33282137,-0.40244913,-0.00048446655,0.0061382996,-0.0013899803,-0.007723022,0.14053264,-0.014050074,0.0,0.0,-0.0351066,0.4025408,-0.22307241,0.0,0.0,-0.042648733,-0.20947957,-0.21759337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18013461,-0.33282137,-0.40244913,-0.00048446655,0.0061382996,-0.0013899803,-0.007723022,0.14053264,-0.014050074,0.0,0.0,-0.0351066,0.4025408,-0.22307241,0.0,0.0,-0.042648733,-0.20947957,-0.21759337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18013461,-0.33282137,-0.40244913,-0.00048446655,0.0061382996,-0.0013899803,-0.007723022,0.14053264,-0.014050074,0.0,0.0,-0.0351066,0.4025408,-0.22307241,0.0,0.0,-0.042648733,-0.20947957,-0.21759337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18013461,-0.33282137,-0.40244913,-0.00048446655,0.0061382996,-0.0013899803,-0.007723022,0.14053264,-0.014050074,0.0,0.0,-0.0351066,0.4025408,-0.22307241,0.0,0.0,-0.042648733,-0.20947957,-0.21759337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.51838857,-3.1353931,0.7156546,5.1760063,0.020220306,0.8589349,-1.5426654,-2.501797,-7.430559,-0.1772854
